,Player,norm-average Total Runs Scored per Innings,norm-average Dot Balls as Bowler per Innings,norm-average player of the match,norm-average experience,norm-weighted player value overall,norm-weighted player value as opponent,norm-weighted player value as teammate,experience
5314,Khurram Manzoor,2.7542257583508385,0.0,1.2048192771084336,3.9845758354755776,2.2498804777543735,1.081689966978366,2.412438821690591,32
5315,Khurram Nawaz,0.9142658119006932,0.0,0.0,3.4704370179948585,0.8813068749221699,0.4940018781329771,0.8956031889399018,28
5316,Khurram Shahzad,0.9044701067731858,1.6801600152395464,1.2048192771084336,3.7275064267352183,2.1412487428553035,2.4800788219443324,1.2768784898699634,30
5317,Khusboo Kandpal,0.09142658119006933,0.1600152395466235,0.0,0.2570694087403599,0.14345978083915378,0.17325764473065103,0.08056288958807759,3
5318,Khushdil Shah,4.9451984718699995,1.215353843223164,3.6144578313253013,14.138817480719794,6.16506398847607,4.594110674130164,5.465338180591569,111
5319,Khushi Sharma,1.3877248930635522,1.6420611486808268,3.6144578313253013,7.840616966580977,3.9394687631178464,4.0620285151936875,2.7010339818938194,62
5320,Kilco R Marak,0.016326175212512378,0.23621297266406324,0.0,1.6709511568123396,0.3444766521752928,0.4395961991633388,0.1768908208087414,14
5321,Kim Daeyeon,0.5746813674804357,0.48766549195161435,1.2048192771084336,1.7994858611825193,1.2199936483077254,1.187154339465264,0.8862031897390434,15
5322,Kim Rang,0.022856645297517332,0.030479093246975897,0.0,0.12853470437017994,0.04092779367937105,0.04432777786003353,0.026567457615528395,2
5323,Kim Yongtae,0.14040510682760646,0.0,0.0,0.6426735218508998,0.15090570907779055,0.09148182928388467,0.14851041628165385,6
5324,Kinaanath Ismail,0.0032652350425024755,0.011429659967615963,0.0,0.2570694087403599,0.04271674845509265,0.04635451121477509,0.027666081899537474,3
5325,Kinley Bidha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5326,Kiran Reddy,0.04244805555253219,0.07238784646156776,0.0,0.12853470437017994,0.0670979876154868,0.08012096936451135,0.03832230376853731,2
5327,Kishan Lyngdoh,0.8065130554981116,0.003809886655871987,0.0,0.5141388174807198,0.41774435414200956,0.0764393899275148,0.5353217150469389,5
5328,Kishan Parmar M,0.555089957225421,0.0,0.0,0.8997429305912595,0.36383037429992504,0.12807456099743852,0.42302826739437854,8
5329,Kishan Thokchom,0.08816134614756685,0.22478331269644725,0.0,0.8997429305912595,0.26079016982157827,0.32005622452145593,0.14287110074766607,8
5330,Kiyo Fujikawa,0.006530470085004951,0.11239165634822362,0.0,0.6426735218508998,0.14176404616945557,0.18747266104589336,0.06818563423609296,6
5331,Kolla Sumanth,0.5387637820129085,0.0,0.0,2.313624678663239,0.5574330143579,0.3293345854219847,0.554620737074069,19
